post_id,candidato,tema,polarizacion_consenso,x3d,y3d,z3d
1ok3c5h,matthei,campana_electoral,0.6,0.09536355218391004,-0.04174573027353215,-0.09884458173508137
1mwgz7c,matthei,seguridad,0.45,-0.01545687476431126,0.056508241342079046,-0.025511103255688065
1ozic2j,matthei,medios_fakenews,0.2,-0.019768355409951293,0.009362922205106029,0.034986111331780645
1ozic2j,matthei,economia,0.4,-0.020497707093577844,-0.018046362822224257,0.0014408507391293086
1ohr8nk,matthei,economia,0.35,-0.026023859256971975,-0.034765928085210944,-0.010922225250154743
1ochf8o,matthei,democracia,0.55,0.2467865087191466,0.10902853019884588,-0.13275663665662188
1p0j0ol,matthei,identidad,0.35,0.011497491884598799,0.20355537842368832,-0.022910398383146544
1ot2eqj,matthei,democracia,0.6,0.1521292425910586,-0.03560873930715852,0.038302992241390055
1pg6pu0,matthei,identidad,0.5,-0.027940324166716303,0.050080763644388904,0.003495592894479153
1mval2u,matthei,democracia,0.45,0.0816273654749873,0.06011378172586297,0.21097528363310364
1mzvyxz,matthei,democracia,0.15,-0.09528672508620104,-0.19541452888064276,-0.03320902945877949
1ozuqd2,matthei,democracia,0.35,0.03583019262847213,-0.029217045275599946,0.022491553974644685
1oyzscn,matthei,moral,0.55,-0.006556485064019705,0.18064607323394644,-0.03933225226111486
1oglm7e,matthei,campana_electoral,0.4,0.014664550411680282,-0.04649217481878058,-0.008733632181663249
1nvezlh,matthei,democracia,0.15,0.1773030695992091,-0.02152919038420396,-0.12524113348420005
1oq7gwf,matthei,identidad,0.36,-0.022371719535282754,0.0189554386221332,-0.020313972286172953
1oqh6td,matthei,identidad,0.2,0.01112877029809698,0.11117232339030912,0.009610253234029345
1mj0rr3,matthei,campana_electoral,0.42,-0.027173776630649033,-0.039857741308120496,-0.01071857679075743
1oqh6td,matthei,campana_electoral,0.1,-0.018523273016876597,-0.026619534221632216,-0.003312980415705068
1n87vfw,matthei,medios_fakenews,0.25,-0.03141709696086384,-0.032293581105403556,-0.0006690865991143306
1oqh6td,matthei,identidad,0.4,0.015519684925445244,0.07163542040109487,-0.03982378736531913
1ns0jpl,matthei,democracia,0.435,0.011489420072070634,-0.037975964437626755,0.04899281415444706
1plyaag,matthei,campana_electoral,0.3,-0.020179906284215468,-0.033093231705151945,-0.012175716533095036
1odblhq,matthei,democracia,0.55,0.0035377915890665752,-0.02571505310138119,0.032896288790915516
1owxbmq,matthei,democracia,0.65,0.06057727395331666,-0.037999463837220825,0.020355626083810027
1oybifx,matthei,campana_electoral,0.2,0.020130244181447012,-0.049898401184585384,-0.013509483126603456
1ovprdc,matthei,democracia,0.5,0.12518035070099334,-0.040217921696493235,-0.03738274346393936
1n1qy3v,matthei,democracia,0.42,-0.042809639366133856,-0.03159595961641399,-0.0018709756946098644
1owgngj,matthei,democracia,0.9425,0.026518202685814823,-0.00655644257988959,0.11286543404408556
1pd37do,matthei,campana_electoral,0.45,0.02376724946968056,-0.026039251843401823,-0.021078796717938622
1of866k,matthei,democracia,0.45,0.38771334302402516,-0.10376199109968863,-0.19512830476629067
1oez5r5,matthei,democracia,0.2,-0.00435557311765411,-0.02867256001351152,0.01902052074139367
1ox62r9,matthei,democracia,0.5,0.020909152206646884,-0.036704425858521995,-0.009304443147576436
1ov4fyd,matthei,campana_electoral,0.35,-0.019794425572394022,-0.029035823573785986,0.0013776661997959923
1ow01qu,matthei,identidad,0.31,-0.029876191234428938,-0.02951215055390591,0.006768773104085074
1p01fea,matthei,democracia,0.2,0.03959195104499291,-0.04183007872875635,-0.020853358340413634
1ol1maf,matthei,campana_electoral,0.55,0.04837020468179824,0.06726175919071804,0.19172091050384113
1ok3c5h,matthei,democracia,0.72,-0.039904539063938725,-0.03506946278280432,-0.01967598066720056
1ogy8dt,matthei,identidad,0.5,0.07412174189320009,0.2550254713717835,0.19507275755332235
1owytm7,matthei,democracia,0.15,0.02603388296852827,-0.02510200034538041,-0.02819133051566218
1od9th6,matthei,seguridad,0.36,-0.0311915575786033,-0.034327911222356206,-0.003972715321774598
1oad274,matthei,democracia,0.3,0.017645432146244002,-0.00845514349398422,-0.016193017023481204
1p530pv,matthei,campana_electoral,0.55,-0.02057912379346349,-0.02548239983032761,0.0008830501449727632
1oxt3nz,matthei,democracia,0.6525,0.015198359050722827,0.00375380244117653,0.006743739733272235
1ovzt0c,matthei,democracia,0.45,0.011820649194582478,-0.02560175366997053,-0.018835167465435333
1p4pkd7,matthei,democracia,0.54,-0.004873573523514037,0.12134475660362147,-0.012623038979294104
1ovbn17,matthei,moral,0.6,-0.00606465363292173,0.10439207348599962,-0.018136191868735996
1on8r8e,matthei,democracia,0.1,0.6217386286613391,-0.08092366460515428,-0.2554658916969152
1oz0zv1,matthei,moral,0.78,0.06143795914559322,0.04685001692299767,0.1918540829747931
1ozic2j,matthei,democracia,0.25,-0.013901937682865215,-0.03542428277360558,0.009713271027561095
1ngswjn,matthei,campana_electoral,0.58,-0.03860888538613898,-0.009013564452288882,-0.0286270632385217
1ndyeg9,matthei,campana_electoral,0.2,0.05584024293046204,-0.05091102092999321,-0.004283637744752248
1n8iwz5,matthei,religion_valvores,0.4,-0.03385707307676613,-0.014762979156907729,-0.022495513309500042
1odgz5s,matthei,democracia,0.3,-0.05785261138979121,-0.08374172462659282,-0.016423629675958663
1oz0zv1,matthei,economia,0.4,-0.024746311016027978,-0.020011014081289875,-0.003865163168188064
1nx7030,matthei,seguridad,0.78,-0.029898857165162433,-0.020187447486248542,-0.0005171205229329088
1pofrh6,matthei,democracia,0.2,0.020193677635120474,0.3111533232543975,-0.05067259489277248
1oz031c,matthei,identidad,0.6075,-0.008086639100344215,0.08411496393312339,-0.01992373239782222
1o1caym,matthei,campana_electoral,0.4,0.018538559510032405,-0.02133309625224955,0.12662748910711452
1n6qj2d,matthei,identidad,0.58,-0.02366963200263801,0.03843974711333005,-0.020325986612757557
1ofbpa3,matthei,identidad,0.25,-0.01926860419067415,-0.025346934475631185,0.00574381947495761
1ohbx9k,matthei,campana_electoral,0.35,-0.017508335359140138,-0.03531814834147149,-0.0040579355843364025
1oyiasd,matthei,democracia,0.4,-0.017897204490076316,-0.029932642994563826,0.003761386420736539
1oz2bt9,matthei,democracia,0.25,0.0196587252818344,0.07661949625694593,-0.044136157796998726
1ov4fyd,matthei,economia,0.3,-0.04780376499597933,-0.04370836325542892,-0.018830828342210563
1nejmnf,matthei,campana_electoral,0.35,-0.013075462627421486,-0.032095447701186566,0.014360750721892955
1ogy8dt,matthei,democracia,0.15,-0.02164121598047116,-0.05013177366016869,-0.012553475910790342
1ozsa99,matthei,democracia,0.5,0.005867644016403582,-0.04482960704532807,0.04079770801471521
1mmz32q,matthei,moral,0.65,0.05650497443109943,-0.013221760607461028,0.15529214174274356
1mx56he,matthei,identidad,0.25,-0.0030052015727902465,0.11117557354753498,0.0001354311537940248
1p0khoe,matthei,democracia,0.5,-0.005155037448684868,-0.04237010444536205,-0.04208951653705685
1oqdzz5,matthei,campana_electoral,0.55,-0.014331222478971345,-0.005125667030757654,-0.01630341181635735
1opa5m2,matthei,campana_electoral,0.93,-0.014856382480021258,-0.004317359293823802,0.005860808594465973
1pk3vzj,matthei,campana_electoral,0.2,0.016973098989070654,-0.004978338968718098,-0.049147285892853214
1ot2eqj,matthei,identidad,0.55,-0.0109561820734051,0.09923889050870442,0.011778104593492144
1nlkj8n,matthei,campana_electoral,0.15,-0.029651050671377674,-0.025987770965646664,-0.008136458230635467
1oyqspo,matthei,campana_electoral,0.15,-0.017248820925732832,-0.03269805535939935,-0.0011142774409867268
1oglm7e,matthei,identidad,0.6,-0.013949432495176353,-0.017627217404620702,-0.01746617050605305
1n68c7b,matthei,campana_electoral,0.3,-0.03353804811472984,-0.042425386417486756,-0.01654267411400225
1oifjt6,matthei,democracia,0.3,0.42450920927328745,0.013179678935022091,-0.04358224339667815
1nb8jum,matthei,campana_electoral,0.55,-0.005087806233363483,0.0005074354680376682,-0.029975731358951804
1mtuwxr,matthei,democracia,0.5,-0.004312791786970176,-0.044435457662691774,0.033188643449749755
1ouu45l,matthei,campana_electoral,0.54,-0.050576517674193064,-0.0985360095797688,-0.021057119854875378
1ngxl9s,matthei,economia,0.25,-0.03224447657150074,-0.049135971049175844,-0.016938811458790896
1pfthq4,matthei,campana_electoral,0.25,-0.02706865973286779,-0.011570477320535965,-0.012856114608969646
1p7d91f,matthei,democracia,0.5,-0.013780956192197578,-0.028151455386396122,-0.03166935031678231
1nx0tqn,matthei,economia,0.45,-0.03504036058357752,-0.019727815627279058,-0.003995115762742729
1oz0161,matthei,democracia,0.55,0.3236141773824906,-0.0331497834427758,-0.05246371327343043
1oz0hni,matthei,identidad,0.25,0.03611838253126086,0.07240714623008068,-0.0019425197441281716
1o60l81,matthei,campana_electoral,1.0,-0.017558071224258325,-0.028515388116279704,0.0030086203094510837
1p4pkd7,matthei,campana_electoral,0.36,-0.01242154704046577,-0.01759904578332374,0.013147833477906417
1n40zxn,matthei,campana_electoral,0.65,-0.018673307237033122,-0.028871933874003552,-0.005944701454371008
1oz19t8,matthei,democracia,0.45,0.09928277316988418,-0.04457765715875295,-0.054107578890559886
1om0fpv,matthei,democracia,0.4,-0.02397685904499098,-0.004340613684850104,-0.005103199941605234
1okzql6,matthei,campana_electoral,0.45,-0.01254651765367331,-0.034003504438011846,-0.0012804021826503392
1oyzrkp,matthei,identidad,0.4,-0.012309476106597028,0.1278648885500195,-0.022655345990567212
1oglm7e,matthei,democracia,0.4,0.019171702307359876,-0.01789952158093388,-0.008045341748191735
1okogou,matthei,identidad,0.25,-0.027254924247971844,-0.026056882264487193,-0.008115690343176121
1ofbpa3,matthei,seguridad,0.55,-0.06884558308548702,-0.07243300207440143,-0.02692992823842807
1om0fpv,matthei,democracia,0.3,-0.016685241152791443,-0.0366914123662405,0.013714744738584946
1o52not,matthei,campana_electoral,0.5,0.08995357196787736,-0.046560064945902715,-0.031220412104803728
1nvirx5,matthei,democracia,0.65,-0.016856521708945842,0.1147847575824774,-0.013286928972794959
1n87t00,matthei,identidad,0.1,0.03421835627561595,0.3463873815840967,-0.06287213350519964
1od9th6,matthei,identidad,0.5,-0.009775218128088427,0.16189566955740098,0.0015084216474569917
1p4of85,matthei,democracia,0.25,0.026860721771666884,-0.030362027671568117,0.010651412806157872
1oyzrkp,matthei,democracia,0.3,-0.0004097613226753047,-0.04082645485286604,0.0247094934480805
1oz45ti,matthei,identidad,0.66,-0.005823145682818642,0.10186710701568079,-0.010853174673684384
1o52not,matthei,moral,0.35,-0.032884949273982264,-0.002510913420246723,-0.05571237851418649
1n51nwp,matthei,campana_electoral,0.25,-0.015284527287122946,-0.0032901693195418052,0.0011287698299848404
1p0rl0b,matthei,democracia,0.44,0.00947957020881749,-0.018653185803393642,-0.015503635117721662
1p0kj9b,matthei,identidad,0.25,0.06437144318069782,0.06449087985952896,-0.03241837111780947
1ofbpa3,matthei,campana_electoral,0.35,0.002997824496453052,-0.029084946116432808,0.09678713112058075
1mx56he,matthei,democracia,0.3,-0.02097678561624282,-0.022865348739344434,-0.007973703891059288
1ofbpa3,matthei,campana_electoral,0.45,-0.010486829704782279,-0.029288371095999573,-0.014435447661010131
1opa5m2,matthei,democracia,0.45,-0.009389156502831699,-0.03519110957013672,-0.014290954111298049
1o2qfk1,matthei,campana_electoral,0.5,-0.017589193522221096,-0.028545972367199697,-8.699707866872465e-06
1oxcyes,matthei,campana_electoral,0.3,0.06763642462257373,0.009192762288574737,0.014401576438101431
1omqzqq,matthei,campana_electoral,0.3,-0.029750357220932458,0.0050470446148234115,-0.023936509168515998
1naan7q,matthei,campana_electoral,0.4,0.0467933674706644,-0.02556374591917126,0.19963831024191053
1n474x3,matthei,moral,0.15,-0.023981856815542015,-0.009924795433240166,0.0011243989932120323
1ohdhcn,matthei,campana_electoral,0.25,-0.03918717397784039,-0.024456391908026776,0.0005073150851353818
1oszezu,matthei,economia,0.45,-0.041696861992314836,-0.03317511966796395,0.004822344625172028
1p3085m,matthei,campana_electoral,0.3,-0.03310075024392718,-0.04129774512195472,-0.019312631761311552
1ogy8dt,matthei,campana_electoral,0.15,-0.03197918834549352,-0.030524586770026455,0.0041433286223727574
1oez5r5,matthei,identidad,0.25,-0.016363981310595556,0.23423979431327457,-0.016248380445257518
1mx56he,matthei,medios_fakenews,0.15,-0.028358740891845636,-0.02209422385897724,0.012528051522089394
1n1nhpj,matthei,identidad,0.3,0.004161679227858907,0.18658399319381,-0.010313353167403108
1mx56he,matthei,economia,0.465,-0.03379213198382783,-0.05728016191541041,-3.7269500637332844e-05
1qi1qjo,matthei,economia,0.25,-0.0407425973455443,-0.049642390491720645,-0.011137962280104077
1nguxew,matthei,democracia,0.5,-0.005958297864439311,-0.03394506269991425,-0.021440068589339164
1nguxew,matthei,migracion,0.5,-0.031738958327394665,-0.030128598704473895,-0.0027519939442774565
1mvvl6e,matthei,economia,0.55,-0.020260947705856847,-0.02929319503761325,0.01099383361294305
1p4pkd7,matthei,campana_electoral,0.25,0.013314645907621155,-0.031093901598912066,-0.010015101502482611
1oez5r5,matthei,democracia,0.45,0.23305062876972027,-0.04205806675825003,-0.10962386818971413
1o790bm,matthei,democracia,0.3,-0.004225811458190839,-0.040129282947867266,0.030786385155972856
1nguxew,matthei,democracia,0.4,-0.017233228661490928,0.12718586675623578,-0.018974115258459556
1ov9fj7,matthei,seguridad,0.25,-0.03321899610744646,-0.017966580022345,0.0003677393176137039
1ogy8dt,matthei,identidad,1.0,-0.025213127840690554,0.08320045242990119,0.004666563698644042
1pmr1xp,matthei,democracia,0.15,0.14620485623112042,0.055988333719331915,-0.08705696228951519
1oyvvcz,matthei,seguridad,0.2,0.009911112911868147,-0.014665293520619526,-0.040642963999691306
1ov4fyd,matthei,identidad,0.4,-0.012614647868586699,0.27167560360143006,-0.02331003792408373
1p98d0z,matthei,economia,0.4,-0.0024939839159802864,0.12156266340151771,-0.021679545981366732
1okogou,matthei,campana_electoral,0.36,0.08674211455966219,-0.023792897948896573,0.3256176795515176
1olcgvg,matthei,identidad,0.3,-0.03479985730002872,0.005923879391790992,-0.039164213820123334
1nmb978,matthei,moral,0.44,-0.04054047207861307,0.00010854538110359122,-0.035553281854757125
1msu45r,matthei,economia,0.25,0.2681487151312349,-0.04743540477753018,-0.1022984771487504
1p0j0ol,matthei,moral,0.55,0.03169589006035296,0.16917698450595398,-0.02964829822364059
1ow01qu,matthei,campana_electoral,0.35,-0.02344553091034589,-0.02633206950953909,-0.024569240383480715
1naacpd,matthei,identidad,0.6,-0.012347868994429249,0.03963503922517074,0.009243704745046611
1ofbpa3,matthei,campana_electoral,0.4,-0.015098804680449739,-0.02656077523462338,0.009388999230054798
1oz39qo,matthei,democracia,0.1,0.032222514540356254,-0.037567081136839486,-0.017903345248686045
1oyzrkp,matthei,campana_electoral,0.35,-0.016024438618355445,-0.009873135903500547,-0.023323245415992865
1oxt3nz,matthei,moral,0.35,0.021317134947181852,-0.02422321670203555,0.0033355352818498565
1ngvuav,matthei,democracia,0.1,0.02440591636407898,-0.015153425025008467,0.038553033540160646
1n8iwz5,matthei,campana_electoral,0.35,-0.03002640778224239,-0.02753314746254257,0.0018200395544829718
1nq420m,matthei,democracia,0.55,0.06770284984229862,-0.03802163718002424,-0.06171238213972774
1nx7030,matthei,campana_electoral,0.4,-0.004733113453092399,-0.020940843690235085,-0.0031266932041006763
1okogou,matthei,democracia,0.1,-0.029976682854380047,-0.055283540432107495,-0.010210156076705348
1oj624b,matthei,campana_electoral,0.3,-0.020843597123908778,-0.023119159693531212,-0.009218959669277951
1nguxew,matthei,campana_electoral,0.45,-0.0026638501971172016,-0.04361210761256344,-0.006001986701188814
1nfnskw,matthei,democracia,0.5,0.010223377133676853,0.0802182754028477,-0.005201171491689175
1ot9qed,matthei,campana_electoral,0.78,-0.0166126122309892,-0.022811347292530218,-0.008101736308869864
1oa15qu,matthei,democracia,0.4,0.008121344978608423,0.16646421496678065,-0.043091110288518863
1o616n5,matthei,identidad,0.65,-0.019073535504101704,-0.028010753565761107,-0.007029384323900418
1p01fea,matthei,campana_electoral,0.4,-0.010077166139253762,0.006203827662873546,-0.01871324020957037
1pe2hi2,matthei,campana_electoral,0.15,0.06836441369253415,-0.02038795566753479,0.14854582782297393
1ngvuav,matthei,campana_electoral,0.4,-0.03831062740823009,-0.0013425820456624445,-0.0258210417636512
1na46tl,matthei,campana_electoral,0.35,-0.0252880923898013,-0.021071953357686628,-0.004913600329998078
1odd35u,matthei,campana_electoral,0.45,-0.0433081147616617,-0.019408720714352512,-0.03473224088300531
1o616n5,matthei,religion_valvores,0.6,-0.030708861461735106,-0.01062209170119064,-0.005939874625478245
1nx0tqn,matthei,economia,0.87,-0.02527256441262587,-0.03801051379673921,0.005475455540959004
1oukjej,matthei,democracia,0.63,0.6111952884115701,-0.028351841379517736,0.12167874039635622
1mmz32q,matthei,democracia,0.15,-0.038260140883952375,-0.007748755862102656,-0.017678533216245122
1n5ebdc,matthei,democracia,0.2,0.0285745899323822,-0.003473220812238345,0.09278278713690968
1mx56he,matthei,identidad,0.25,-0.010317668177027235,0.09164793087059016,-0.021163960960726348
1p0j0ol,matthei,campana_electoral,0.4,0.06636092009293743,0.011928598721509944,0.18699729094523315
1oin775,matthei,campana_electoral,0.6,-0.042936785593978045,-0.0064089915200912125,-0.04615432131798072
1n4zoba,matthei,campana_electoral,0.25,0.014891085557029022,-0.029266440950415844,-0.005121204565988528
1p0j0ol,matthei,campana_electoral,0.84,-0.016699359972707935,-0.025684448873808653,-0.006372246834204622
1ndyalk,matthei,campana_electoral,0.4,0.005056260485410618,-0.022941577801820216,-0.01442900532871801
1o0acgm,matthei,democracia,0.15,0.013932003523583026,-0.031260097010541665,-0.03135027891253284
1ngubsu,matthei,identidad,0.65,0.07358502702887959,0.13662533941847577,0.22410688548158378
1q0gc5f,matthei,democracia,0.2,-0.017398539120094553,-0.028573820522412474,-0.02022667160357954
1oz031c,matthei,moral,0.345,-0.04897146349904971,-0.027379381145640615,0.003381208179420852
1o4w0pp,matthei,identidad,0.4,0.0618117251601763,0.098513140975049,0.1573630905385338
1oez5r5,matthei,identidad,0.72,-0.0009501590500861461,0.0750200149575931,0.08551947928743547
1ob5wvt,matthei,campana_electoral,0.5,-0.023174662723800026,-0.030422929739232513,-0.0022915598087098676
1ok3c5h,matthei,identidad,0.66,-0.00744255910640306,0.08196327153147343,-0.016751278442109926
1ogy8dt,matthei,democracia,0.3,0.021014337775214238,-0.03201334821804502,-0.008996041861082079
1n6qj2d,matthei,democracia,0.35,-0.029186223196476593,-0.02201927159131936,-0.0018362293607655554
1naan7q,matthei,moral,0.3,-0.02887468821876711,0.04634003022165577,-0.018834368881080588
1oukjej,matthei,identidad,0.25,-0.011090984153370925,0.14557120416324967,-0.036591169745601664
1ona3yr,matthei,campana_electoral,0.3,-0.02246120297412247,0.0011985930059101764,0.0036485976553893885
1p17x3u,matthei,identidad,0.5,0.07253597836115354,-0.011396409849207964,0.13696149890447717
1otehz4,matthei,democracia,0.6,-0.017916367823567137,-0.01653122331355403,-0.0023697439962918196
1ov32g4,matthei,economia,0.25,-0.009233543270174973,0.042181941785279634,-0.020367727878202808
1oqh6td,matthei,economia,0.4,-0.02695625981442548,-0.030005196100653452,0.004511520788732744
1oz031c,matthei,identidad,0.24,0.040181789589292236,-0.031560424484047146,0.11333866136102957
1p0j0ol,matthei,identidad,0.54,-0.007035198525192816,-0.013627944261139993,-0.026181440020821158
1otehz4,matthei,economia,0.1,-0.04044463459692953,-0.04769587842761419,-0.018050156674722775
1p89unk,matthei,democracia,0.25,0.00219255260756784,-0.03433167158902925,0.0014070733456648474
1pn7j5t,matthei,campana_electoral,0.25,-0.01955273333466373,-0.02210464251658595,0.024888870403127865
1n9gm4a,matthei,democracia,0.15,-0.02482092162115297,-0.04056900178140077,0.0022451986622284434
1mmz32q,matthei,religion_valvores,0.6,-0.02344758839338025,-0.00497767525888965,-0.013592667319190153
1oez5r5,matthei,democracia,0.4,0.01292367502986309,-0.02224349978383006,0.002268411112147189
1otehz4,matthei,campana_electoral,0.675,-0.02995265032283268,-0.04253112732693956,-0.008187781479925849
1mwqjes,matthei,democracia,0.5,-0.036185790407342086,-0.024179255007788295,0.00010057851612119248
1oyqspo,matthei,campana_electoral,0.4,-0.02820363371927632,-0.03204566537054617,-0.016159035992650134
1n8iwz5,matthei,campana_electoral,0.25,-0.011281044688059426,-0.01954652734517954,-0.0047483919666912455
1o52not,matthei,economia,1.0,0.07620842839901812,0.06497758128023826,-0.03437524322540538
1ov4fyd,matthei,moral,0.45,-0.025227340026965,0.014219621464820222,-0.026205071049881436
1pe2hi2,matthei,democracia,0.15,-0.012946475723809012,0.017658564858088224,-0.015061082849878006
1nx0tqn,matthei,identidad,0.2,-0.026466978330085246,0.12432120810959586,-0.014733797512433873
1owx8rq,matthei,identidad,0.2,0.006881617464537568,0.26763839742039797,-0.030292291383442027
1pmtcyh,matthei,democracia,0.25,0.17852215651242687,-0.04286256368685295,-0.09594497465354897
1p0j0ol,matthei,identidad,0.2,-0.006925768766967214,0.28383248355146107,-0.05085074110806186
1pe2hi2,matthei,democracia,0.1,0.2566360640889593,-0.026643202846397183,-0.0632060336423281
1o52not,matthei,identidad,0.55,-0.03136041700104585,-0.01902663003326114,-0.010306967967027215
1ngubsu,matthei,campana_electoral,0.5,-0.045070128704087865,-0.025888572099836523,-0.05217104890846649
1onz8ii,matthei,identidad,0.5,0.022804515577002252,0.17407334803678431,-0.020953011471763216
1ogy8dt,matthei,campana_electoral,0.54,0.036708498163722694,-0.005388521783542464,0.1311996391382851
1ovdpys,matthei,campana_electoral,0.55,-0.0206978792554396,-0.02250145246895243,0.0003742701503738994
1mmz32q,matthei,identidad,0.2,-0.018254847237130906,0.2064635821981916,-0.015239790036740678
1mn7xvh,matthei,economia,0.27,-0.017791792488481863,-0.007104940317409412,-0.011023439316269042
1oyzr2e,matthei,identidad,0.405,0.04388173115090152,0.06685716311203538,-0.03113331248795442
1obinei,matthei,campana_electoral,0.6,-0.00838198738302887,-0.0021014670981923805,-0.018531355210324854
1nsrglk,matthei,democracia,0.1,0.157290675724694,-0.026177697083810368,0.03421282011580335
1o5j8zp,matthei,economia,0.3,-0.03637183440760597,-0.04257649153192432,-0.002714692354985841
1oez5r5,matthei,democracia,0.66,0.054526630537379606,0.10998036462733667,0.0628296300805739
1ozic2j,matthei,campana_electoral,0.2,0.0029280013374667624,-0.0024269693636111214,-0.006518219776163811
1nx0tqn,matthei,democracia,0.15,-0.00295634782751171,-0.03635912679297962,-0.006492311453594926
1p0j0ol,matthei,identidad,0.3,0.007138722652454511,0.0608546760159229,0.015328594449284133
1n87vfw,matthei,pinochet_ddhh,0.45,-0.039690209939936744,-0.029027043346677873,-0.007084058618684814
1ogy8dt,matthei,campana_electoral,0.3,-0.01602237255576351,-0.007154382556339059,-0.02524245992345915
1oxbq0o,matthei,democracia,0.4,-0.0020163838220919085,0.11095281086756904,-0.012047961672550324
1mmz32q,matthei,identidad,0.55,-0.007714201831104096,0.11427589062807515,0.0021718103577789576
1nsrglk,matthei,economia,0.25,0.0007395912020473627,-0.03033717093844232,0.00428608936618826
1ofbpa3,matthei,campana_electoral,0.3,-0.02504655410875188,-0.020652646021987187,-0.005623854556199386
1mmz32q,matthei,campana_electoral,0.54,0.021526553228336198,-0.007973909516006975,0.013561219316331577
1ovbn17,matthei,campana_electoral,0.2,0.05036286217709225,-0.03162137797337956,-0.01405613592846821
1p98d0z,matthei,democracia,0.15,0.26242386591643674,0.10614166617165889,-0.15917463798838832
1n8aose,matthei,venezuela_latam,0.45,-0.025000322081345734,-0.03045846412186853,-0.0003989352234134451
1p0j0ol,matthei,campana_electoral,0.65,-0.026627458140769007,-0.032177018168048674,-0.007949177858500621
1naan7q,matthei,seguridad,0.3,-0.0287829301281972,-0.03490604008463018,-0.007144827600195138
1ouhnak,matthei,campana_electoral,0.45,-0.014058928104519742,-0.03401041778041743,0.0006531737074289497
1ohr8nk,matthei,campana_electoral,0.5,-0.026312309945547528,-0.024414345536012908,-0.00432698779351897
1o594w6,matthei,democracia,0.35,-0.006806681811978384,-0.032911041040340656,0.04751072994370662
1p8y9am,matthei,economia,0.25,-0.04676816431596165,-0.043879294452048405,-0.02957170832627491
1ntsc8z,matthei,democracia,0.3,-0.02430930867844676,-0.019774757843784123,-0.003874975463789914
1oz031c,matthei,moral,0.3,0.013664348996099838,0.16250608686838944,0.0139348262202311
1owimre,matthei,economia,0.54,-0.02758238459616043,0.13887726651864019,-0.027075986132748735
1oxbq0o,matthei,identidad,0.25,-0.025497887180494123,0.15051968775806562,0.005605928847800361
1onf69r,matthei,democracia,0.3,-0.012775905198995716,-0.026074210323454125,-0.0014321235749127897
1onokrd,matthei,economia,0.3,-0.038057277019793626,0.11966439002071234,-0.026623491000157366
1ov4fyd,matthei,democracia,0.15,0.38940690424163743,0.007724426796939427,-0.1392236554966962
1o52not,matthei,democracia,0.3,0.3411749878520076,0.22073778439721609,0.05561024864778769
1nt1wy6,matthei,democracia,0.15,0.21250930023597184,-0.04917405801330733,-0.07035529801876529
1my19cb,matthei,democracia,0.44,-0.03808728749059212,-0.04635012464949652,-0.0026951789738909114
1p0j0ol,matthei,campana_electoral,0.35,0.00996926082308264,-0.01796732231430065,-0.04963667251721649
1oxbq0o,matthei,campana_electoral,0.25,0.1623741105207225,-0.04585064645864474,0.1014347292368225
1ozic2j,matthei,democracia,0.33,-0.04794697722660157,-0.029791765023954288,0.010108465716845264
1ov9fj7,matthei,identidad,0.1,-0.027301059676840968,-0.020226974016614843,-0.008791463472267483
1n6qj2d,matthei,identidad,0.2,-0.022514769148942404,0.03526028451992888,-0.009562350551578825
1ogy8dt,matthei,democracia,0.2,0.028346940689634646,0.05891390859461702,0.019293285938464546
1ot9qed,matthei,identidad,0.15,0.02431973112119067,0.1773307621736987,0.023673233661759798
1oyzrkp,matthei,seguridad,0.45,-0.03686102482521848,-0.0279495342968849,-0.02388745079094879
1oqnnlr,matthei,identidad,0.2,-0.01960656969909428,0.18186911792277344,-0.016940940569152813
1ot9qed,matthei,democracia,0.35,0.00967470365133714,-0.024497514840226556,0.010056737042613263
1opbtoo,matthei,democracia,0.96,0.01413225152706003,0.011158084441676219,0.03222075434817928
1op9gc7,matthei,campana_electoral,0.2,0.046334936419702225,-0.030747230208886433,0.15151882831147576
1oupubq,matthei,campana_electoral,0.55,0.029257933812926077,-0.02439505899794858,-0.05573077160544611
1oubrpb,matthei,democracia,0.6,-0.028198604207440726,-0.041489550837774995,-0.010892002637088364
1o1akrz,matthei,democracia,0.45,0.0014067176366517782,-0.016782018281587693,0.03638108865788877
1nngi64,matthei,identidad,0.1,-0.04009328930427532,-0.03129316981099829,-0.012712330017665321
1oyzr2e,matthei,campana_electoral,0.6075,0.04801494087664432,-0.0034151579004670814,0.11661227592888995
1oz1qrl,matthei,democracia,0.4,0.3322475829058914,-0.06670160953208194,-0.14263800279155728
1o52not,matthei,campana_electoral,0.25,0.008042593217398114,-0.031150918541717507,-0.009041667279482163
1p0r06l,matthei,identidad,0.3,-0.013747385668167127,0.11527510828852293,0.008270964980054307
1oz2z5x,matthei,campana_electoral,0.4,0.037701916758246384,-0.03971147079266469,-0.002149600506300746
1mtgscm,matthei,campana_electoral,0.25,0.006607557108136014,-0.02582445435344351,-0.00546443009419224
1ol1maf,matthei,campana_electoral,0.35,0.002643960752613434,-0.030173291645414043,-0.009827612624969029
1of6b8x,matthei,campana_electoral,0.15,-0.027661198805515468,-0.012233182904574216,-0.012708805538052382
1pcdmyl,matthei,democracia,0.25,0.23165201684998377,-0.03362673509961076,-0.067391856993645
1oyzrkp,matthei,identidad,0.45,-0.018179803353477044,0.10272679060243416,-0.00826806104709926
